user_id,recommended_movies
3041,"668,1193,669,1237,2609,53,670,1176,2351,978"
3042,"2324,2609,213,3245,1300,2357,1172,2329,53,1246"
3043,"2324,3022,1537,951,3629,2997,1449,905,2804,3481"
3044,"2324,593,1172,3578,3510,1784,2431,678,2028,2905"
3045,"1218,1267,3863,2660,2905,908,6,3634,2594,3728"
3046,"593,649,678,53,2324,1423,608,1358,1236,670"
3047,"2019,1945,910,3517,1084,1910,2692,1809,2905,3266"
3048,"2905,1374,457,2019,1276,2640,1580,909,649,1287"
3049,"898,3307,446,1046,3668,1307,3475,2248,932,2927"
3050,"32,1374,1215,1301,29,3300,1306,3032,1580,1253"
3051,"905,2804,933,568,2918,3022,1968,3851,1236,598"
3052,"1175,29,1306,2665,671,2594,2681,2553,3175,2666"
3053,"1228,2360,2351,53,1423,3415,978,2503,1095,668"
3054,"3415,668,2925,306,670,1276,3090,669,53,978"
3055,"908,2905,678,318,2019,745,933,1276,649,1358"
3056,"2905,3578,2019,1287,318,1218,1275,593,2948,1953"
3057,"1172,1968,3307,1276,1236,1734,3451,2197,909,2503"
3058,"2324,3039,3233,649,2804,3363,2109,2683,598,2073"
3059,"1900,2329,1193,3245,2324,668,2745,1207,1246,53"
3060,"908,2819,678,3634,1889,3849,3075,1358,965,904"
3061,"2905,1291,380,733,1210,316,1917,2006,1101,2405"
3062,"2858,2324,3147,593,678,318,3578,1218,649,1358"
3063,"2571,2905,3578,2019,3552,649,1060,1036,1923,1218"
3064,"1196,1200,2019,260,1242,1240,527,1198,1233,1210"
3065,"3307,1276,3410,2503,1172,1246,1236,3083,2197,3363"
3066,"2858,649,3897,1236,2503,1968,449,2324,568,668"
3067,"649,2360,3307,2804,2503,1276,3245,909,326,668"
3068,"1214,111,1240,2762,1200,750,53,1253,1653,2503"
3069,"2324,678,1060,1923,1358,16,3147,628,2197,1968"
3070,"1236,2858,649,1243,3897,232,3410,2324,1279,1273"
3071,"1276,923,1104,1193,926,2858,1423,909,3095,2503"
3072,"3245,668,2931,2609,2624,53,2731,3089,318,2858"
3073,"2019,1196,2804,260,905,2924,1198,2905,2028,3022"
3074,"2804,3451,1172,909,3363,2352,1276,232,3083,1207"
3075,"1207,953,2804,3245,3307,53,1276,2197,2503,909"
3076,"2019,858,1221,1218,1233,1788,1953,1222,608,678"
3077,"260,1374,750,32,1199,1376,1253,3471,1127,3175"
3078,"2503,1237,53,668,1104,1423,3089,1228,3468,3469"
3079,"923,2019,2503,1900,670,3089,1193,1207,1423,53"
3080,"2804,2324,3307,3067,3022,649,106,2937,2936,1243"
3081,"2804,2858,2905,2324,2019,1276,745,905,2924,649"
3082,"1276,909,3451,3897,3469,649,923,1203,3410,53"
3083,"2804,318,1172,2324,1207,1784,53,593,1704,3083"
3084,"2804,318,2324,3578,2861,2858,2028,2571,1968,1276"
3085,"457,2019,2905,474,2949,3062,3256,2947,2948,3635"
3086,"2197,213,3245,2609,1271,1246,1411,1961,2324,953"
3087,"2804,2324,3307,1060,2197,1236,892,1674,2248,2329"
3088,"670,1207,53,1949,2357,923,2503,2609,1203,3245"
3089,"1197,2905,1198,2571,1196,3470,1374,1275,1200,3793"
3090,"2571,2804,1223,1236,3897,598,2858,3022,951,1374"
3091,"628,3147,678,908,1834,2707,3420,3634,111,3936"
3092,"924,1301,2010,3793,3032,1527,2916,2117,968,2662"
3093,"3022,232,3307,2324,3410,568,1243,1276,3067,668"
3094,"1214,745,750,3022,924,1077,1240,1136,541,1200"
3095,"916,898,937,2125,1172,3307,597,936,440,892"
3096,"1917,780,2046,914,3175,2011,2905,3156,3471,380"
3097,"1243,668,2357,2324,3307,1193,306,232,1300,2609"
3098,"2324,3897,2596,1243,1914,2019,2396,318,3410,2692"
3099,"3793,1917,2706,3753,356,1291,1663,3156,104,2905"
3100,"678,908,111,2503,1193,3147,1207,1423,2329,668"
3101,"2905,3275,3000,745,858,2028,2324,2692,1236,3624"
3102,"2019,318,2571,1218,908,1196,668,3147,2028,111"
3103,"1207,2804,923,909,3307,2503,1276,318,2351,3245"
3104,"1358,2571,678,908,3634,111,3147,1036,628,1089"
3105,"2571,3793,1253,2916,1917,2905,1270,3638,1215,1676"
3106,"3307,1276,3067,1244,1243,909,2804,3424,1236,1734"
3107,"2324,2804,1276,3363,3897,905,1537,2352,3526,598"
3108,"2503,53,3245,2931,2357,3089,669,2360,2197,3092"
3109,"2858,668,318,1423,2197,669,923,326,53,2324"
3110,"3089,670,1193,2503,1952,3134,318,668,53,3307"
3111,"104,3552,2335,180,2301,2683,3421,69,2371,2706"
3112,"1279,668,2804,1236,3245,1172,2197,649,2352,53"
3113,"2935,3088,3307,649,2937,916,1236,955,3097,2861"
3114,"1136,1734,1394,2973,1080,1235,3911,2936,345,3317"
3115,"923,1423,2503,318,1193,668,2925,858,1228,593"
3116,"2905,2019,858,1197,1218,457,1242,1200,1233,1221"
3117,"2503,53,3245,1423,669,214,1949,2501,2357,668"
3118,"3307,1243,1233,3022,3410,2997,3897,1236,2959,649"
3119,"1917,2393,3793,2905,3827,733,1373,2640,1676,1527"
3120,"2324,318,593,2329,53,2197,1193,1358,678,628"
3121,"1218,1240,2160,924,1219,2288,111,2488,3863,1249"
3122,"1284,2186,922,913,2203,930,1267,858,541,3683"
3123,"2571,2324,318,2594,1199,593,671,3897,2197,3032"
3124,"1214,593,678,2804,908,3307,3363,1278,649,1276"
3125,"2804,2324,2329,1236,668,649,3916,1968,864,2503"
3126,"1218,1249,111,3634,908,293,678,3849,3728,1889"
3127,"1247,3307,1193,912,53,2020,668,1104,1203,446"
3128,"1276,2238,2804,106,3504,923,1734,3629,1273,3022"
3129,"2324,1276,649,3083,1236,1060,2804,69,2329,3317"
3130,"2324,3897,1968,1923,1060,3451,2706,223,2918,104"
3131,"3224,2503,3089,1228,1237,1423,2731,2351,2360,1719"
3132,"2019,593,1036,1218,908,858,2571,457,2905,318"
3133,"1236,649,2324,1276,3022,3306,909,3067,1002,3462"
3134,"2019,2905,1199,750,1214,858,924,1233,1374,908"
3135,"3245,318,214,3089,2731,669,2197,1300,668,2925"
3136,"1306,2324,3083,1199,1175,2596,2594,2959,29,2571"
3137,"2858,2959,1193,1132,318,1300,1228,668,1276,923"
3138,"1196,260,2804,649,2571,1580,1036,1240,3022,1197"
3139,"2324,2858,668,318,1243,3083,2609,1236,3410,3897"
3140,"1172,2324,1246,1704,58,2125,892,11,2443,2329"
3141,"2905,1198,260,2019,969,2406,1291,916,1172,1287"
3142,"1193,2360,669,1300,1228,668,1176,1104,2238,923"
3143,"3307,2804,1276,2503,1207,909,3067,1236,2324,53"
3144,"2762,593,2571,1610,908,628,457,318,1196,260"
3145,"1273,3307,1236,3410,568,3022,2731,1276,649,306"
3146,"318,53,2858,2324,2804,2503,1423,669,1276,1207"
3147,"2804,318,3897,1784,858,678,3147,2000,3451,1276"
3148,"1236,3897,1243,3022,909,3410,232,1279,568,649"
3149,"2019,1953,1036,457,1954,1610,593,2571,858,1221"
3150,"1276,1968,649,2804,1236,2324,3363,598,1060,3526"
3151,"2763,2353,786,3147,1917,3005,3409,1479,170,3082"
3152,"2905,2858,1197,1136,2324,2571,1097,2019,598,1215"
3153,"1236,180,2804,2918,223,3421,69,3083,3897,649"
3154,"3083,1172,53,318,2609,1423,326,3245,3307,3410"
3155,"318,2019,670,669,2028,3245,1233,53,1203,2324"
3156,"2019,1036,2905,1240,1218,3256,1196,2762,474,2353"
3157,"1215,2301,2706,649,3022,2905,3233,2788,1257,1002"
3158,"2360,1236,53,668,2609,1423,1734,1900,3410,2503"
3159,"1236,649,3410,1136,1276,1279,1243,232,3067,3451"
3160,"3793,3527,1527,1374,1580,750,2288,480,2916,1127"
3161,"2324,3897,1236,909,3083,562,3410,1276,649,2289"
3162,"2019,3310,1610,1954,2905,318,2028,593,1788,1233"
3163,"3307,668,1236,3451,3083,3410,53,3897,3504,232"
3164,"3897,1236,3022,3317,3410,649,909,232,1734,3307"
3165,"858,1221,2019,2804,3897,3307,2924,1953,2324,909"
3166,"858,2791,649,1236,2918,3552,2000,2324,1276,1221"
3167,"909,2238,2804,3022,951,3410,1236,3629,232,106"
3168,"318,1423,1207,1949,2609,53,2931,3245,669,1900"
3169,"1301,3703,2628,2660,2578,2640,3827,2905,3578,1584"
3170,"318,527,953,2858,2197,1784,3451,3363,1207,1276"
3171,"2503,2804,668,3089,1236,669,318,1900,670,3245"
3172,"924,1237,111,1243,923,1206,668,2731,1228,2360"
3173,"3175,3658,3793,1253,1356,2662,1127,29,2905,2985"
3174,"1674,3307,1172,933,1226,215,318,912,2804,928"
3175,"923,668,3089,1104,1237,1207,2731,926,2351,53"
3176,"2028,1242,110,912,1233,969,2067,318,1408,1196"
3177,"2804,649,2503,1236,2444,2501,1276,670,3363,3307"
3178,"2019,1175,3022,1965,1276,2324,3307,1172,1215,923"
3179,"1276,1236,345,3897,909,3083,3543,2324,2503,232"
3180,"3897,318,1237,1060,3468,3949,3410,649,1236,2503"
3181,"318,1207,2503,1193,2931,1423,669,593,3222,1104"
3182,"2324,2804,1273,649,1236,2931,3200,1279,53,3307"
3183,"2905,1233,527,1291,2924,1204,1610,1218,318,457"
3184,"2324,670,1193,1207,923,1276,3307,3897,909,1172"
3185,"2858,2324,1276,1218,3578,3897,678,649,3083,1279"
3186,"2203,541,942,1617,2940,1344,3416,1748,746,3415"
3187,"318,593,1207,670,2503,1423,111,668,53,1260"
3188,"649,1236,3307,3897,2804,3083,1172,2289,909,1276"
3189,"1172,2804,1871,2905,3897,318,916,898,933,1968"
3190,"333,2324,1136,3552,1449,649,2706,3814,1236,3233"
3191,"2905,2019,1218,1356,911,474,2000,933,1270,940"
3192,"2324,2918,3022,1197,1236,909,1172,1136,955,1968"
3193,"858,1214,593,1953,1200,2288,1234,1240,1945,318"
3194,"318,908,2019,53,1423,3147,670,3469,953,668"
3195,"2324,2329,1279,3578,1236,1243,649,322,668,3897"
3196,"3022,1002,649,955,1449,951,3233,2937,3088,2861"
3197,"3307,2130,3362,1213,1211,923,1244,2935,111,1221"
3198,"1255,3727,2804,1276,1347,841,1236,2867,1348,1340"
3199,"1198,2905,1036,1197,1240,1287,2019,1200,1218,1214"
3200,"3307,1104,3089,923,1244,2238,2132,926,1276,3090"
3201,"909,3307,3451,649,1236,1207,953,318,3410,1104"
3202,"1036,474,3256,3147,628,292,2763,2273,593,2058"
3203,"2804,1276,1060,909,3363,649,1172,3451,3504,1784"
3204,"2804,905,1276,1663,1002,3022,2937,3088,1136,2918"
3205,"1172,2804,1207,3451,2352,1193,2197,3035,1242,1259"
3206,"1236,649,1423,2324,2804,1243,1193,53,3307,1273"
3207,"1278,1997,2288,1219,1136,1350,2644,2118,2550,2804"
3208,"2324,2997,1236,3897,649,318,3814,1449,3022,858"
3209,"3578,2571,1036,1196,1198,457,260,1240,1200,2905"
3210,"306,2360,1193,1423,53,2931,2731,668,2503,923"
3211,"668,1228,1276,53,2503,669,2804,2329,2360,3038"
3212,"562,3083,3410,649,1276,2926,2908,1885,3067,3424"
3213,"838,2804,3307,916,864,649,3022,3363,539,933"
3214,"2503,53,1193,1423,2360,2858,318,2804,3245,668"
3215,"1207,2804,2501,318,2324,953,3451,150,670,1949"
3216,"668,53,2360,2503,670,3245,1236,1423,2731,3415"
3217,"1423,2609,668,3307,326,1211,345,2503,1949,669"
3218,"2324,1276,318,1193,3307,2804,909,953,1172,53"
3219,"1279,2324,598,2804,3851,1236,1002,905,2937,1968"
3220,"2503,668,2609,1900,2324,2197,53,1131,2329,669"
3221,"1610,2019,1036,1953,2949,2948,2905,1198,3578,1218"
3222,"318,2931,53,1196,2197,3092,2624,1210,1423,2028"
3223,"1276,2289,3317,1236,2360,2324,3897,53,649,2804"
3224,"53,3083,3307,1276,649,1423,669,2503,3245,3410"
3225,"3307,1172,2324,909,3083,898,3897,3022,2804,1276"
3226,"909,2804,649,1236,232,3410,3317,1963,3363,3067"
3227,"2238,3307,1193,1276,909,3451,1300,668,3897,1244"
3228,"1287,3062,1242,1954,2905,1233,858,1953,2947,1200"
3229,"1246,58,1172,2197,2609,2739,1271,1293,1096,1961"
3230,"1196,1200,3793,2905,1527,1215,1127,750,858,1197"
3231,"318,1207,2329,1104,1193,3469,2019,2028,3498,3198"
3232,"2804,905,3897,1236,1830,3307,649,3022,3363,1968"
3233,"3307,2858,2804,670,668,909,53,1207,1423,649"
3234,"1193,668,669,1104,3038,2503,318,670,1207,53"
3235,"2858,2324,649,1136,2804,3410,3022,1276,3897,2788"
3236,"2571,2905,1527,1214,3793,1218,1200,1240,745,1215"
3237,"1276,1207,2804,2324,1172,3307,909,923,106,668"
3238,"318,923,1207,3245,1193,2197,2858,3089,1276,53"
3239,"318,58,3668,802,425,1172,2501,1535,1401,2506"
3240,"649,1230,3083,1276,1244,909,3897,3543,3481,1963"
3241,"1207,923,1193,3307,1276,3089,53,2019,2360,1132"
3242,"2905,2019,2948,3578,2993,1580,3633,2916,2028,3635"
3243,"1197,2804,1240,649,3552,1610,3410,1968,3897,1276"
3244,"2324,3578,2804,1246,3147,2858,3897,2197,3245,53"
3245,"2503,557,53,649,1900,2360,1952,3245,97,2959"
3246,"1207,3469,1246,1104,2739,1300,953,1203,954,3095"
3247,"2905,1254,3470,940,1262,260,3172,3492,1931,2970"
3248,"3307,953,1207,954,1172,1104,912,1203,923,2324"
3249,"318,2324,3897,1300,3245,1243,2609,3789,2329,53"
3250,"1276,2804,2324,1236,1136,649,1273,3410,583,2788"
3251,"2858,3897,2324,1236,2804,3022,909,3410,232,1279"
3252,"260,1200,1036,2905,1196,1610,908,457,1240,589"
3253,"1236,3083,2324,53,232,3410,649,345,562,3897"
3254,"905,324,3022,2937,2918,3233,955,1537,1446,1148"
3255,"1307,1226,539,2935,916,11,898,1265,440,1172"
3256,"2804,1214,1200,1240,2324,1197,110,1276,908,3035"
3257,"2019,1276,2924,3022,1236,1953,1233,1215,3307,1211"
3258,"2324,2858,1276,909,1172,2804,649,1193,1207,232"
3259,"1172,3307,1236,232,2019,2905,1276,1968,3451,3022"
3260,"953,1276,53,1172,3035,678,669,3468,2019,3897"
3261,"1276,3897,1193,858,3317,3543,3410,593,909,3307"
3262,"2804,1136,1276,2918,2788,1663,3451,1292,905,3363"
3263,"3836,1224,2019,2905,1272,2662,3372,912,1208,3091"
3264,"2905,2019,318,2324,1276,1193,908,2503,3245,593"
3265,"2324,2905,3897,2019,1259,1287,953,649,3307,2918"
3266,"1193,2503,53,2313,326,1423,1237,2360,669,3089"
3267,"1136,3552,2791,3421,2804,3022,3814,2109,1394,3868"
3268,"2706,3851,3948,449,104,649,1279,1753,156,3925"
3269,"864,905,2019,953,1172,3022,3548,3897,3451,1207"
3270,"953,3897,2503,668,1704,2959,2931,3469,2019,670"
3271,"2197,53,3245,1172,1207,3469,2503,953,3916,2324"
3272,"2905,2324,649,2019,1236,3578,2503,905,1002,3307"
3273,"1208,527,1196,1178,3091,1217,1272,1233,1250,2028"
3274,"750,2905,2019,1253,2010,1301,1215,29,1233,940"
3275,"1215,905,2747,3022,1136,3088,1197,951,598,1214"
3276,"2503,2931,53,2357,1203,2501,1207,670,3469,3245"
3277,"668,1237,53,2503,3949,97,3089,3192,670,2360"
3278,"3022,1537,1002,927,3233,598,2997,3307,3076,3306"
3279,"110,3196,1224,3654,3062,1178,1272,2905,1222,3134"
3280,"1243,2324,1236,668,3897,3083,1273,3410,2289,3129"
3281,"2905,2924,2019,3578,1218,1954,3552,2324,1236,1215"
3282,"318,678,2503,111,2931,53,3307,669,3245,1358"
3283,"1136,3022,1449,3481,3911,1965,1243,1963,3410,1079"
3284,"2324,1276,1207,3307,953,3897,1246,1172,2804,909"
3285,"2324,2019,908,1207,3469,1203,953,670,954,3307"
3286,"899,1066,945,1035,2300,3606,3061,907,901,3910"
3287,"318,2503,2931,3245,53,2609,670,923,2357,953"
3288,"2503,2324,2329,1221,670,53,649,3897,3410,3083"
3289,"1299,1178,1263,1233,1208,1960,1090,1224,3134,1272"
3290,"593,111,296,924,16,318,1060,858,649,1213"
3291,"670,318,668,2931,53,2360,1193,1423,2503,2329"
3292,"649,3410,3897,2609,318,2503,53,1236,214,3092"
3293,"2324,1236,318,3897,293,1172,50,53,649,1784"
3294,"1234,1953,3735,431,2542,1089,1084,3362,1945,3783"
3295,"2324,318,3897,649,2804,3307,593,1172,2503,2197"
3296,"649,1236,2324,3410,568,1273,1276,1136,3925,2937"
3297,"318,1246,1393,110,2609,1172,2324,2329,3147,3382"
3298,"649,1236,3897,2324,345,3410,1449,3022,2937,3851"
3299,"1423,2503,326,1161,668,1300,53,318,2132,3089"
3300,"953,1132,53,649,3006,2197,2908,3410,669,923"
3301,"3089,926,3090,3415,1095,3416,669,2848,1251,1423"
3302,"1236,2324,1968,649,1243,2019,2804,3307,1279,1172"
3303,"1136,3022,1002,3462,2788,649,3307,2804,2791,1449"
3304,"669,53,953,527,2360,2804,1900,2357,1203,1276"
3305,"669,53,1193,326,1207,2360,1423,2609,1300,2931"
3306,"527,1242,912,1178,1272,1224,3196,1299,1939,1262"
3307,"2762,593,904,2571,457,628,908,678,906,911"
3308,"2324,1243,1172,2858,1446,2692,3851,3307,745,892"
3309,"3022,2804,2324,955,1002,905,1236,3629,3307,2937"
3310,"670,1207,1276,668,923,2804,909,53,669,1203"
3311,"1243,1236,3851,3897,598,2301,2324,3022,1449,649"
3312,"1236,3851,3307,3548,909,232,1734,3083,649,3526"
3313,"2905,2019,858,318,2503,1236,649,1221,1002,3307"
3314,"3022,905,2804,2324,3233,3088,2858,2937,2905,1002"
3315,"3897,1236,649,2324,2019,318,1871,858,2905,2396"
3316,"2905,1200,908,858,2019,1240,1214,1218,1953,1036"
3317,"1206,2010,1199,1077,2662,1175,2019,2664,3702,2594"
3318,"953,53,2503,1193,3245,2329,1704,2197,3469,593"
3319,"318,668,2503,670,2501,1207,1423,669,53,3469"
3320,"2324,1172,3451,838,3897,3307,1236,3363,260,2905"
3321,"2324,2858,3897,1276,1060,1704,1784,649,1236,1193"
3322,"1953,1084,3735,1234,1945,910,2194,3517,296,3362"
3323,"2804,2791,649,3022,1235,909,3307,45,3552,3629"
3324,"1200,589,1196,1206,1253,3471,1270,1301,260,1374"
3325,"1207,953,318,1949,3245,1099,3307,150,53,3095"
3326,"1276,2804,649,745,1278,1236,2324,909,3307,3363"
3327,"2019,1196,2324,260,3897,745,2905,1218,3410,3307"
3328,"3307,2503,909,345,1172,2501,669,1226,3451,1207"
3329,"2804,3307,318,923,3089,3410,909,1211,1423,3038"
3330,"318,213,1949,3408,3178,2609,17,2197,1900,670"
3331,"1172,838,58,3307,2804,3244,3451,539,3897,892"
3332,"1136,2324,1449,1243,1060,1517,1394,2804,2596,1734"
3333,"1136,1923,649,3421,1517,3814,1753,3897,1194,2109"
3334,"318,953,1207,1193,2197,3469,53,1203,2804,1962"
3335,"1002,1923,598,3421,2324,905,3233,2937,1663,955"
3336,"2324,3307,2804,3897,2019,1172,1207,3410,909,858"
3337,"53,111,3245,1193,2503,1423,649,2931,1236,1276"
3338,"1136,3022,2788,905,3507,2804,947,2324,3341,598"
3339,"2324,1276,3897,1172,909,2197,53,2329,3317,3083"
3340,"2324,2501,2197,3245,2804,150,3916,1193,3469,1207"
3341,"1193,1276,593,2804,2503,3949,3328,111,53,1228"
3342,"3147,1610,457,593,628,1036,1218,3510,908,3555"
3343,"2858,3022,2937,1136,2804,1235,3307,905,2791,2936"
3344,"1207,53,3789,2731,1132,1423,1104,2360,527,923"
3345,"598,1866,3911,649,104,3948,3233,2324,1236,1136"
3346,"2858,668,53,3245,2324,1300,1117,1900,2624,1423"
3347,"2329,2503,2609,2607,53,1900,1193,668,1423,2624"
3348,"1172,2396,3536,916,3307,1226,1307,497,11,17"
3349,"2905,1210,260,2019,1197,2324,1242,1287,214,953"
3350,"1235,1136,1394,3022,2918,1517,101,1285,3481,3819"
3351,"318,53,649,670,1900,1423,2324,1207,2503,3006"
3352,"2459,2488,3917,3727,2560,2853,2513,565,3294,273"
3353,"2019,2905,3578,457,1287,1954,2324,1788,1218,2924"
3354,"1199,1077,29,2660,3702,3658,3703,1965,2529,3700"
3355,"2959,53,2503,3245,1423,668,3192,1207,2360,2329"
3356,"593,953,1104,3789,1193,3307,53,3089,926,669"
3357,"2324,1276,649,3363,2858,2861,2503,568,3897,3410"
3358,"2324,1246,2197,1172,2329,1193,53,3897,147,2745"
3359,"3307,3083,2238,1237,2804,1276,3022,2731,909,1236"
3360,"1172,2396,597,3512,539,1226,11,932,898,265"
3361,"2905,1242,2019,1233,527,858,2329,2858,2959,2324"
3362,"3022,905,2937,3233,3787,3088,1537,1235,1162,1002"
3363,"3307,1172,2935,936,3097,1188,916,3668,937,497"
3364,"1949,3307,2197,1172,53,1096,1132,2609,1207,318"
3365,"2324,1172,905,1784,3088,916,598,3232,3851,955"
3366,"2905,260,2571,2028,1197,940,2019,969,3624,480"
3367,"3415,670,53,954,3245,1131,3092,3090,669,2503"
3368,"2804,1060,1968,1663,2324,2918,2706,333,3526,3421"
3369,"53,2329,1207,1423,2503,669,2197,2019,1132,3469"
3370,"668,2019,1243,2959,1273,3030,1237,908,1217,2731"
3371,"670,668,1251,3415,2931,3307,2609,615,669,1203"
3372,"903,1212,2208,2206,950,578,3730,906,1086,3044"
3373,"1214,1240,1221,2019,1953,2571,1387,1954,1196,1036"
3374,"2804,2858,2324,1276,3410,3897,1193,318,649,3083"
3375,"110,3578,2028,3062,2019,1242,1287,1196,1233,2905"
3376,"912,3035,1250,2028,1196,1233,110,1208,1272,3196"
3377,"2762,1218,3623,3147,457,2707,2058,1240,3555,3798"
3378,"3114,3022,745,1148,3307,3175,1223,905,2804,34"
3379,"3307,1276,2804,1172,3504,2243,1236,909,2238,3462"
3380,"1207,2804,3307,670,2503,926,3095,106,3245,668"
3381,"2858,649,2804,2324,1236,2503,318,3897,3410,668"
3382,"2858,3410,2804,1172,905,649,3897,1236,3233,1276"
3383,"2804,1276,2324,2858,3363,3897,3526,2937,953,318"
3384,"2804,1276,3897,1136,649,3504,3307,1172,1193,3543"
3385,"1,3114,1907,2080,588,2081,1023,110,2028,595"
3386,"2804,1968,3363,1276,649,3410,3897,3526,2503,1236"
3387,"1193,923,670,2019,668,2503,1952,1237,306,3089"
3388,"2324,3307,1236,1276,318,905,3451,3897,2858,909"
3389,"318,2019,1233,2905,953,53,923,3897,1228,668"
3390,"2503,923,926,670,3095,53,3089,3307,2731,318"
3391,"3504,3307,909,1243,649,1172,1236,106,232,1244"
3392,"1207,2503,2501,953,53,3469,908,2609,1203,1900"
3393,"1272,2944,1218,1178,1217,2288,1215,527,1253,2905"
3394,"670,1233,53,668,1237,3089,1423,2360,2351,1203"
3395,"1136,1080,1281,1278,3022,3307,2324,1276,3814,1235"
3396,"2571,2905,1866,1953,2019,457,858,2924,3740,2273"
3397,"1237,668,3089,926,1193,1300,1207,670,2503,2731"
3398,"2503,3089,923,318,1207,2360,1104,1276,1237,926"
3399,"2019,1196,2905,1207,670,1374,953,3307,745,1242"
3400,"2905,1221,1953,110,1197,1242,940,1233,1304,3405"
3401,"3022,955,583,2924,649,951,905,864,1002,1236"
3402,"2503,670,909,1236,106,2804,1211,306,1099,668"
3403,"2019,2905,3578,1198,593,2000,1200,1954,1953,1214"
3404,"2905,1198,733,1291,1197,349,1287,2115,1917,1275"
3405,"670,2503,3089,1131,2357,2609,1132,3090,926,1423"
3406,"953,3092,2324,1207,3363,3245,214,3451,1949,1276"
3407,"1307,2324,1172,3536,937,2843,916,11,2029,898"
3408,"2905,2019,1218,3578,1275,3275,1610,1215,2624,1374"
3409,"908,1249,678,111,319,1218,608,3849,3147,3075"
3410,"2503,1423,3307,53,669,2360,909,923,1131,326"
3411,"2624,2289,668,53,1208,3245,3006,3949,1243,2745"
3412,"2804,2324,2019,1276,858,1221,2503,53,3363,649"
3413,"1300,670,3089,1237,669,2132,2351,2609,668,306"
3414,"2905,2019,940,3635,969,1242,3555,3147,1253,858"
3415,"2804,649,3307,1136,3897,1276,3022,3410,2324,909"
3416,"2905,1218,3000,1243,1036,2329,3147,2959,1129,2019"
3417,"1273,3089,2324,2731,2858,306,3415,649,106,3410"
3418,"2858,1230,1244,1172,3307,2248,1236,1273,3317,3504"
3419,"1197,2019,3578,3092,53,2197,2905,2609,2324,1293"
3420,"649,3083,1236,53,3245,909,2503,1271,345,3067"
3421,"2804,1276,2324,3307,649,3897,3410,3022,909,1279"
3422,"3022,1276,905,955,3307,2324,909,3096,3507,3629"
3423,"2324,1449,3451,449,1446,1276,649,905,1060,298"
3424,"2501,2197,1674,3916,953,908,1207,3092,3245,3469"
3425,"1276,3504,1104,1952,1237,3307,909,3424,3468,1244"
3426,"2176,3849,3728,929,2983,2210,2204,2227,1889,678"
3427,"2762,908,3634,678,1249,2819,1218,3728,3551,2183"
3428,"2609,2732,1207,669,213,2503,2731,3089,3415,668"
3429,"3504,2324,1172,1207,3897,318,2804,1193,3307,1423"
3430,"2804,2503,2197,3245,1276,3092,3095,649,669,1172"
3431,"969,2905,1197,527,3307,1226,58,1925,110,356"
3432,"2706,1136,2683,1194,598,3911,223,1080,104,1002"
3433,"2019,953,1276,909,3363,954,1374,1287,908,3022"
3434,"1136,1222,1080,2905,1273,3275,1921,1218,1197,858"
3435,"2324,1172,318,838,58,3451,2028,2197,3307,2843"
3436,"858,2288,1242,318,3062,1221,2916,2019,2905,1272"
3437,"2804,2324,2858,598,2997,3552,3022,2788,1923,3233"
3438,"2324,905,2804,3022,955,3451,947,598,1002,3897"
3439,"260,1197,2905,2571,1214,1215,589,2019,1002,3022"
3440,"110,1196,457,3147,678,2762,908,2019,527,1036"
3441,"1101,2324,1287,953,920,2804,3245,1674,3451,1935"
3442,"1210,2905,1921,3793,678,3147,908,745,1358,111"
